"id","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
2652,87.26,45.29,-0.81,62.5,22.46,6.38,18.73,56,7.2,36.6,-0.2,"a5",18.43,"D",18.74,21.2,39.79,"B",47.83
2653,259.07,45.23,-0.64,61.8,22.33,6.15,18.79,55,7.37,34.24,-0.65,"a5",25.59,"D",18.7,21.31,39.76,"C",48.36
2654,108.28,45.2,-0.79,60.8,13.75,6.48,18.76,57,6.94,21.32,-1.86,"a5",16.27,"E",18.7,21.39,39.7,"B",48.84
2655,37.37,45.2,-0.99,61.8,NA,NA,NA,56,7.91,18.1,-0.49,"a5",26.08,"G",NA,21.57,39.59,"C",49.84
2656,59.7,45.16,-0.95,62.8,9.57,6.68,18.7,58,6.75,13.42,-4.75,"a3",14.96,"F",18.7,21.62,39.55,"B",49.96
2657,64.96,45.09,-1,63.8,NA,NA,NA,60,8.84,17.05,-4.58,"a2",28.54,"I",NA,21.7,39.5,"C",50
2658,61.05,44.97,-1,62.4,18.97,8.1,18.7,63,8.1,31.77,0.01,"a3",28,"I",18.71,21.79,39.3,"C",50.01
2659,101.78,44.9,-0.83,61.2,20.89,6.2,18.7,58,7.78,34.14,-1.35,"a4",11.59,"I",18.78,21.79,39.15,"A",49.58
2660,361.01,45.15,-0.54,63.9,22.8,5.98,18.77,55,7.45,33.07,-3.91,"a2",25.42,"I",18.79,21.86,39,"C",49.12
2661,180.83,46.83,-0.75,63.2,18.32,6.44,18.89,58,7.71,28.49,-3.2,"a3",26.17,"F",18.77,21.96,39,"C",48.93
2662,62.31,47.09,-0.91,61.5,NA,NA,NA,60,7.42,20.95,-2.61,"a4",17.42,"D",NA,22.01,39.22,"B",48.81
2663,282.89,47.23,-0.52,63.1,18.16,5.35,19,57,6.28,23.56,-4.08,"a2",26.97,"H",18.77,22.08,39.32,"D",48.95
2664,38.47,47.59,-1,62.7,8.59,7.61,19,58,7.51,12.86,-2.45,"a4",16.59,"H",18.79,22.17,39.62,"B",49.26
2665,51.32,47.66,-1,63.5,14.17,7.45,19,56,7.54,24.2,-2.34,"a3",25.63,"F",18.77,22.21,39.73,"C",49.66
2666,24.06,47.79,-0.74,61.4,11.99,7.51,19,56,8.19,21.13,-1.45,"a4",27.35,"D",18.79,22.29,39.79,"C",50.09
2667,259.74,47.86,-0.59,62,16.94,5.46,19,56,6.98,20.16,-1.86,"a5",22.24,"F",18.79,22.37,39.86,"C",50.29
2668,560.22,47.93,-0.44,62.8,NA,NA,NA,54,6.03,44.37,-0.08,"a5",22.02,"H",NA,22.46,39.9,"C",50.41
2669,48.25,48.06,-0.83,64.7,16.01,7.31,19,58,8.99,27.36,-4.26,"a1",39.3,"H",18.79,22.4,39.96,"D",50.58
2670,209.21,48.23,-0.91,67.3,NA,NA,NA,59,7.93,25.18,-5.76,"a1",34.2,"G",NA,22.39,40,"D",50.96
2671,62.91,48.36,-0.92,62.8,19.46,6.66,19,57,7.85,32.48,-0.47,"a5",19.45,"D",18.79,22.31,40.01,"B",51.17
2672,43.21,48.43,-0.99,58.6,10.5,7.98,19,63,8.33,17.32,-1.85,"a3",27.19,"F",18.79,22.29,40.06,"C",51.32
2673,76.45,48.56,-0.96,62.9,13.84,7.01,19,61,7.18,22.82,-2.24,"a4",17.11,"I",18.79,22.29,40.09,"B",51.48
2674,42.29,48.73,-0.99,59.8,11.45,7.71,19,59,7.92,19.4,-1.3,"a4",26.25,"E",18.79,22.27,40.09,"C",51.61
2675,207.25,48.9,-0.55,60.6,18.27,6.06,19,58,6.71,27.64,-2.21,"a4",16.26,"G",18.79,22.19,40.09,"B",51.72
2676,245.7,49,-0.52,54.2,19.31,5.93,19.02,63,6.13,28.69,-5.08,"a1",15.11,"E",18.79,22.15,40.09,"B",51.76
2677,88.42,49.09,-0.95,58.6,13.26,6.48,19.03,64,6.77,21.14,-4.78,"a2",22.78,"H",18.79,22.1,40.09,"C",51.7
2678,12.7,49.2,1.19,63.3,32.46,9.53,19.1,56,9.2,50.25,7.88,"a3",32.55,"H",18.79,22.1,40.09,"C",51.63
2679,320,49.26,-0.52,62.1,23.74,5.5,19.1,55,5.92,35.72,0.24,"a5",15.33,"G",18.79,22.09,40.09,"B",51.58
2680,14.78,49.29,-0.75,61.1,10.09,7.94,19.1,60,8.93,17.95,-1.71,"a3",20.33,"G",18.79,22.01,40.09,"B",51.53
2681,422.83,49.4,-0.51,63.5,22.11,5.84,19.1,54,6.47,28.86,-4.63,"a2",15.13,"H",18.79,22.1,40.1,"B",51.88
2682,86.28,49.5,-0.84,61.8,16.16,6.06,19.1,57,7.22,26.82,-0.89,"a5",17.6,"F",18.79,22.01,40.2,"B",51.81
2683,98.33,49.5,-0.91,62.8,NA,NA,NA,59,7.11,32.71,-2.54,"a3",25.03,"H",NA,21.99,40.26,"C",52.18
2684,27.55,49.56,-0.95,62.2,14.64,8.7,19.1,55,8.61,25.56,3.82,"a5",20.45,"H",18.79,21.93,40.29,"B",52.54
2685,408.16,49.63,-0.56,63.7,20.35,6.34,19.1,57,6.34,17.47,-7.44,"a2",18.8,"H",18.79,21.89,40.29,"C",53.03
2686,45.91,49.7,-1,59.2,14.21,7.19,19.1,58,7.99,24.41,-3.72,"a2",27.02,"F",18.79,21.89,40.29,"C",53.5
2687,66.51,49.79,-0.92,61.9,14.4,7.18,19.1,56,8.22,24.19,-0.84,"a5",27.61,"G",18.79,21.81,40.45,"C",53.99
2688,69.06,49.9,-0.93,61.5,13.39,5.98,19.2,55,8.03,22.2,-1.28,"a5",26.79,"E",18.79,21.79,40.55,"C",54.35
2689,19.45,50.03,-0.94,61.5,12.41,8.32,19.2,59,8.49,22.02,-0.04,"a3",19.88,"E",18.81,21.79,40.73,"B",54.77
2690,84.18,50.12,-0.84,60.8,14.2,6.62,19.15,59,8.07,23.27,-2.47,"a4",18.91,"H",18.79,21.79,40.82,"B",54.79
2691,22.72,50.2,-0.97,62,16.38,7.56,19.2,56,7.1,28.4,0.38,"a5",17.7,"G",18.79,21.75,40.92,"B",54.88
2692,67.32,50.23,-0.99,64.9,24.13,6.97,19.2,57,7.52,39.11,-3.79,"a1",26.8,"F",18.81,21.7,41.03,"C",54.84
2693,68.26,50.4,-0.91,62.3,18.44,7.17,19.2,54,7.55,30.86,-0.2,"a5",18.7,"E",18.83,21.71,41.16,"B",54.84
2694,154.56,50.4,-0.69,62.3,30.51,5.79,19.2,55,6.46,47.13,0.91,"a5",17.57,"D",18.82,21.7,41.24,"B",54.78
2695,48.04,50.5,-1,63.1,12.62,7.37,19.2,59,8.14,21.46,-4.78,"a1",27.13,"G",18.85,21.7,41.31,"C",54.78
2696,11.36,50.56,-0.86,58.2,13.04,8.05,19.2,60,8.57,23.31,-0.78,"a3",11.64,"F",18.82,21.7,41.33,"A",54.73
2697,70.08,50.59,-0.93,62,13.82,7.59,19.2,57,6.98,23,-1.27,"a4",16.75,"E",18.82,21.65,41.34,"B",54.58
2698,147.49,50.59,-0.79,60.8,NA,NA,NA,59,8.08,31.39,-1.76,"a4",27.7,"G",NA,21.6,41.38,"C",54.42
2699,274.35,50.7,-0.59,62.1,20.15,6.31,19.2,56,7,29.68,-1.33,"a5",16.88,"I",18.86,21.6,41.36,"B",54.3
2700,28.71,50.7,-0.69,57.6,6.9,7.79,19.2,65,8.55,8.67,-4.64,"a2",18.04,"J",18.85,21.6,41.35,"B",54.39
2701,284.9,50.7,-0.64,60.2,22.08,5.47,19.2,56,6.7,33.33,0.12,"a5",23.41,"G",18.82,21.51,41.32,"C",54.34
2702,209.64,50.7,-0.54,61.8,17.21,4.88,19.2,55,6.43,25.06,-1.16,"a3",8.89,"G",18.84,21.5,41.3,"A",54.21
2703,24.14,50.7,-1,61.7,8.73,6.91,19.2,56,8.1,14.54,-2.13,"a5",18.15,"E",18.81,21.43,41.23,"B",53.94
2704,168.21,50.79,-0.78,61.7,16.88,5.79,19.29,55,8.16,25.92,-2.99,"a3",27.24,"H",18.82,21.39,41.23,"C",54
2705,319.49,50.03,-0.56,61.3,23.31,4.73,19.2,57,6.46,34.95,2.29,"a5",22.79,"D",18.79,21.27,40.12,"C",52.62
2706,97.51,49.63,-0.78,60.4,17.96,6.32,19.26,56,7.43,29.63,-0.8,"a5",18.28,"G",18.71,21.2,39.95,"B",52.14
2707,321.54,48.73,-0.51,62.2,25.87,5.2,19.2,57,6.06,39.28,1.29,"a5",15.97,"E",18.7,21.2,39.68,"B",51.43
2708,293.69,48.47,-0.55,59.3,22.76,4.96,19.2,58,7.47,34.41,1.53,"a5",18.35,"E",18.7,21.19,39.6,"B",51.13
2709,110.56,48.09,-0.82,62.3,13.28,7.24,19.2,54,7.45,20.03,-1.51,"a5",17.09,"E",18.71,21.16,39.49,"B",50.82
2710,55.65,47.96,-1,60.8,15.97,7.7,19.2,59,7.64,27.15,-0.51,"a4",26.22,"G",18.7,21.17,39.41,"C",50.83
2711,58.39,47.36,-0.99,63.5,9.71,7.66,19.2,62,7.42,14.04,-4.32,"a2",23.84,"D",18.7,21.12,39.29,"C",50.5
2712,102.04,46.86,-0.86,58.2,13.95,7.29,19.2,61,6.98,22.06,-2.1,"a4",16.49,"F",18.7,21.1,39.19,"B",50.27
2713,73.64,46.69,-0.8,60.6,12.01,7.28,19.2,57,7.44,19.03,-1.39,"a5",32.02,"F",18.7,21.13,39.09,"D",50.2
2714,48.83,45.9,-0.99,60.9,11.71,7.38,19.1,59,8.45,19.63,-2,"a4",27.83,"G",18.7,21.1,38.74,"C",49.81
2715,35.61,45.7,-0.51,64.7,15.73,8.29,19.13,56,9.08,27.16,-1.69,"a1",39.68,"D",18.7,21.03,38.32,"D",48.3
2716,19.91,45.63,-0.99,61.6,NA,NA,NA,57,7.91,13.51,-1.24,"a5",17.66,"F",NA,21,38.12,"B",47.88
2717,377.36,45.36,-0.41,60.3,22.31,4.7,19.13,58,5.72,31.47,-0.22,"a3",14.23,"F",18.79,20.99,37.93,"B",47.47
2718,21.13,45.13,-0.74,61.8,17.4,7.93,19.1,63,7.92,29.96,-0.56,"a3",19.48,"I",18.79,20.9,37.79,"B",47.13
2719,52.99,44.93,-0.97,61.8,12.57,7.47,19.1,56,7.84,21.18,-2.66,"a3",34.01,"I",18.79,20.89,37.64,"D",46.85
2720,89.69,44.9,-0.77,62,19.16,6.53,19.1,54,7.34,31.66,-0.62,"a5",18.31,"E",18.79,20.89,37.55,"B",46.58
2721,16.15,44.97,-0.72,60.8,7.11,8.06,19.1,60,9.1,11.26,-2.28,"a3",28.84,"E",18.83,20.92,37.49,"C",46.27
2722,259.07,45,-0.52,61.4,39.86,5.29,19.2,57,5.96,58.63,2.41,"a5",29.03,"G",18.89,21,37.38,"D",45.86
2723,350.26,45.2,-0.58,61.7,19.7,6.63,19.2,56,7.49,24.23,-2.6,"a5",16.61,"H",19,21.08,37.08,"B",45.21
2724,267.74,45.2,-0.58,62.3,18.04,4.95,19.2,57,6.72,24.27,0.21,"a5",15.5,"E",19,21.03,36.92,"B",44.95
2725,40.83,44.9,-0.78,66.7,18.16,7.61,19.2,59,8.62,30.82,-3.35,"a1",38.15,"H",19,21,36.78,"D",44.82
2726,44.51,44.7,-1,62.5,17.29,7.21,19.2,59,7.31,29.45,-1.21,"a4",25.47,"G",19.01,21,36.7,"C",44.54
2727,25.97,44.79,-0.93,62,8.49,7.54,19.2,56,8.53,13.81,-1.34,"a5",27.42,"H",19.09,21,36.7,"C",44.4
2728,496.28,44.57,-0.54,61.8,22.94,4.92,19.2,55,6.44,26.56,-2.35,"a3",20.73,"H",19.01,20.91,36.48,"C",44.32
2729,96.11,43.76,-0.81,61.6,17.25,6.14,19.2,56,6.65,28.47,-0.81,"a5",16.61,"G",19.02,20.89,36.43,"B",44.21
2730,47.73,44.07,-0.99,57.9,NA,NA,NA,60,8,29.41,-3.36,"a2",27.53,"E",NA,21.12,36.43,"C",45.19
2731,81.63,44.26,-0.92,58.9,17.67,6.88,19.2,62,8.28,29.43,-1.66,"a4",28.28,"G",19.4,21.27,36.29,"C",45.73
2732,12.03,44.43,-0.73,59.9,NA,NA,NA,60,8.78,19.11,0.64,"a4",20.18,"E",NA,21.47,36.19,"B",46.54
2733,123.84,44.63,-0.75,62.9,NA,NA,NA,54.9,7,27.14,-3.2,"a2",17.07,"F",NA,21.65,35.93,"B",46.76
2734,83.3,44.63,-0.91,62.9,25.07,5.54,19.29,59,7.06,40.27,-1.03,"a3",25.48,"F",19.6,21.82,35.58,"C",47.79
2735,27.18,44.59,-0.96,59.1,14.63,8.14,19.29,61,7.97,25.55,-1.33,"a2",19.17,"G",19.6,21.98,35.48,"B",48.09
2736,202.63,44.53,-0.52,60.9,18.88,5.35,19.29,55,6.15,29.02,0.11,"a5",9.19,"E",19.6,22.05,35.34,"A",48.05
2737,169.49,44.23,-0.65,61.5,22.82,5.99,19.2,55,7.24,36.26,-0.13,"a5",18.34,"F",19.51,22.2,35.1,"B",47.13
2738,275.48,44.13,-0.64,61.3,23.46,5.71,19.2,57,7.66,35.92,-0.01,"a5",26.6,"D",19.49,22.2,35.09,"C",46.74
2739,370.37,43.69,-0.51,61.3,20.13,5.58,19.2,61,6.86,24.35,-2.85,"a4",22.13,"H",19.41,22.3,34.95,"C",46.09
2740,229.1,43.43,-0.51,60.5,31.43,5.27,19.2,60,6.83,47.96,1.89,"a5",11.46,"F",19.39,22.36,34.9,"A",45.66
2741,23.38,43.23,-1,60,10.3,7.49,19.2,62,7.73,17.96,-2.86,"a3",17.87,"F",19.38,22.41,34.86,"B",45.34
2742,99.21,42.57,-0.81,62.7,NA,NA,NA,59,7.12,17.56,-2.61,"a4",23.22,"F",NA,22.5,34.93,"C",44.63
2743,156.99,42.33,-0.76,61.6,28.35,6.28,19.1,54,6.71,44.24,0.27,"a5",17.89,"I",19.2,22.48,34.9,"B",44.55
2744,19.56,41.99,-0.72,59.3,8.83,8.76,19.07,59,8.19,15.1,1.92,"a4",18.45,"H",19.2,22.39,35,"B",44.38
2745,26.89,41.76,-0.78,59.1,8.84,8.68,19.1,56,8.72,14.58,0.44,"a3",28.1,"H",19.15,22.5,34.98,"C",44
2746,16.78,41.4,-0.74,62.4,11.86,7.88,19.1,56,8.18,21.14,0.47,"a5",27.36,"G",19.1,22.5,34.9,"C",43.23
2747,59.24,41.33,-0.91,61,10.46,6.92,19.03,56,7.1,16.13,-2.16,"a5",16.12,"E",19.1,22.56,34.88,"B",43.02
2748,71.89,41.2,-0.78,57.5,18.39,6.49,19,64,7.66,30.73,-2.67,"a3",18.9,"D",19.1,22.6,34.9,"B",42.84
2749,277.78,41.2,-0.75,63.1,17.27,5.43,19,61,7.18,19.34,-4.09,"a3",29.74,"E",19.09,22.6,34.82,"D",42.79
2750,31.93,41.09,-1,61.8,16.31,8.25,19,57,7.68,28.13,2.27,"a5",26.5,"H",19.08,22.6,34.86,"C",42.84
2751,192.31,41.09,-0.69,61,19.3,5.07,19,57,7.42,30.08,0.99,"a5",25.45,"F",19.02,22.54,34.81,"C",42.75
2752,11.47,41.05,0.02,62.2,19.47,8.65,19,60,9.17,33.1,2.28,"a3",31.42,"H",19,22.45,34.79,"C",42.48
2753,310.08,41,-0.54,62.8,27.7,5.67,19,59,7.3,42.2,-1.44,"a3",18.73,"G",19,22.33,34.79,"B",42.14
2754,21.61,41,-1,62.8,26.63,7.92,19,56,7.74,42.76,2.3,"a5",20.01,"E",19,22.27,34.84,"B",41.95
2755,47.36,41,-0.94,62.3,16.21,7.44,19,57,7.77,27.7,0.01,"a5",18.91,"D",19,22.2,34.9,"B",41.67
2756,45.41,41,-1,60.7,13.88,7.8,19,62,8.75,23.85,-1.57,"a3",29.24,"E",19,22.13,34.93,"C",41.55
2757,283.69,40.93,-0.64,62.1,20.14,5.99,18.89,55,6.84,29.35,-1.19,"a5",23.32,"H",19,22.09,35,"C",41.41
2758,23.78,41,-0.95,61.9,12.36,7.42,18.89,54,8.59,21.8,-0.54,"a5",20.04,"H",18.99,22.03,35.02,"B",41.24
2759,11.91,41,0.88,62.2,24.77,9.53,18.89,57,9.18,40.37,9.33,"a5",22.76,"J",18.96,22,35.06,"B",41.19
2760,103.36,41,-0.75,61.6,15.02,6.04,18.89,60,7.34,24.25,-2.23,"a4",17.49,"G",18.95,21.97,35.09,"B",41.08
2761,145.77,40.9,-0.86,62,15.23,6.02,18.89,57,8.24,23.05,-1.56,"a5",27.18,"I",18.95,21.89,35.18,"C",41.05
2762,110.74,40.9,-0.77,60,NA,NA,NA,62,6.17,28.5,-0.26,"a5",15.6,"F",NA,21.81,35.26,"B",40.93
2763,187.09,40.96,-0.62,60.8,30.51,4.55,18.89,56,6.72,46.96,4.16,"a5",18.05,"G",18.92,21.85,35.92,"B",43.16
2764,26.32,41.16,-0.97,62.2,12.73,7.78,18.89,55,7.59,22.37,0.3,"a5",18.09,"G",18.91,21.89,36.26,"B",45.14
2765,308.64,41.46,-0.59,63.7,20.79,5.78,18.89,54,7.06,30.06,-3.91,"a2",24,"E",18.9,21.92,36.5,"C",46.24
2766,301.2,41.86,-0.5,62.7,17.89,5.6,18.89,58,6.4,19.65,-4.5,"a3",13.74,"F",18.95,21.96,36.86,"B",48.07
2767,142.65,42.06,-0.62,62.2,16.8,5.75,18.89,54.1,7.75,26.56,-0.75,"a5",10.69,"E",18.96,21.97,37.02,"A",48.86
2768,222.22,42.24,-0.64,59.2,15.4,5.53,18.89,61,7.26,16.23,-3.6,"a4",22.49,"G",18.93,22.02,37.11,"C",49.26
2769,12.09,42.4,-0.64,59.8,16.24,8.85,18.89,54,8.1,28.35,4.8,"a5",11.63,"G",18.98,22.13,37.23,"A",49.5
2770,11.55,42.47,0.35,62.9,8.24,10.25,18.89,55,9.83,14.36,10.84,"a4",31.52,"I",18.92,22.23,37.36,"C",49.53
2771,36.17,42.63,-0.93,62.7,36.62,7.59,18.89,58,8.14,55.32,0.11,"a3",21.45,"J",18.94,22.32,37.43,"B",49.53
2772,61.52,42.7,-0.99,61.8,14.33,7.03,18.82,58,7.49,24.21,-2,"a4",25.44,"I",18.97,22.39,37.53,"C",49.3
2773,21.4,43.03,-0.74,62.6,10.4,9.06,18.89,55,8.98,18.25,4.77,"a5",29.4,"I",18.94,22.39,37.65,"C",49.53
2774,16.35,43.22,-0.73,62.8,17.93,8.59,18.89,57,8.76,30.81,2.84,"a4",21.24,"H",18.91,22.35,37.7,"B",49.69
2775,30.43,43.53,-0.9,64.3,12.42,8.49,18.89,59,8.84,21.7,2.53,"a5",20.5,"I",18.95,22.29,37.73,"B",49.78
2776,324.68,43.72,-0.6,62.3,NA,NA,NA,59,6.54,23.68,-2.19,"a3",21.27,"F",NA,22.25,37.72,"C",49.84
2777,46.95,43.93,-1,61.2,27.93,7.92,18.89,57,8.35,44.32,2.36,"a5",29.65,"H",18.91,22.22,37.8,"C",50.06
2778,347.22,44.33,-0.54,61.3,NA,NA,NA,60,6.95,46.89,0.75,"a4",25.29,"H",NA,22.2,37.93,"C",50.14
2779,37.65,44.47,-0.99,59.5,21.85,7.23,18.89,58,7.81,36.2,-0.63,"a4",19.71,"E",18.94,22.2,38.01,"B",50.19
2780,18,44.73,-0.88,60.9,24.63,7.97,18.89,57,9.02,40.14,2.29,"a5",13.4,"H",18.95,22.19,38.05,"A",50.29
2781,93.63,45.13,-0.92,62.3,15.97,6.16,18.89,57,7.66,26.31,-3.05,"a3",18.4,"J",18.92,22.1,38.16,"B",50.43
2782,48.13,45.26,-1,57.6,10.22,7.28,18.89,62,6.92,16.34,-4.61,"a2",22.79,"D",18.92,22.05,38.27,"C",50.47
2783,14.26,45.9,-0.6,60.5,11.95,8.17,18.95,59,8.6,21.37,1.39,"a5",28.66,"E",18.93,21.95,38.45,"C",51.4
2784,29.19,46.26,-0.74,61.2,15.31,8.82,19,62,8.3,26.61,2.46,"a3",28.22,"J",18.91,21.89,38.53,"C",51.85
2785,15.57,46.56,0.02,60.2,11.31,9.14,19,61,9.38,20.19,3.44,"a3",21.48,"J",18.92,21.89,38.62,"B",52.34
2786,231.75,46.73,-0.51,62.1,16.51,5.23,19,53,6.84,21.35,-0.93,"a5",8.55,"G",18.9,21.85,38.7,"A",52.48
2787,91.58,46.86,-0.92,62.9,15.1,6.52,19,56,7.01,24.77,-3.33,"a3",23.95,"G",18.95,21.79,38.79,"C",52.58
2788,170.07,46.96,-0.82,61.4,18.29,6.44,19,56,7.16,28.7,-2.14,"a4",24.58,"F",18.93,21.79,38.88,"C",52.8
2789,288.6,47.27,-0.62,61.9,22.85,5.24,19,54,6.66,34.66,-1.21,"a3",16.77,"G",18.9,21.75,39.05,"B",53.27
2790,191.94,47.47,-0.66,61.9,25.09,6.12,19,61,6.89,39.42,-3.02,"a2",17.86,"E",18.96,21.73,39.15,"B",53.29
2791,54.17,47.66,-0.95,62.6,NA,NA,NA,55,7.19,71,0.11,"a3",20.17,"F",NA,21.72,39.2,"B",53.22
2792,15.17,47.79,0.21,61.7,13.89,10.14,19,55,8.68,24.61,12.18,"a5",29.22,"I",18.92,21.7,39.27,"C",53.23
2793,30.44,47.97,-0.99,59.7,NA,NA,NA,63,7.98,19.96,-2.53,"a3",18.58,"G",NA,21.7,39.4,"B",53.29
2794,89.53,48,-0.91,61.3,NA,NA,NA,58,7.51,16.52,-2.34,"a5",24.28,"G",NA,21.66,39.4,"C",53.27
2795,39.61,48.2,-0.99,62.6,11.66,7.09,19,53.9,7.58,19.93,-1.33,"a5",25.31,"I",18.93,21.62,39.51,"C",53.5
2796,43.88,48.33,-0.96,63.4,21.77,7.87,19.07,58,8.66,36.03,-0.31,"a3",30.04,"H",18.91,21.6,39.58,"C",53.5
2797,75.27,48.46,-0.91,62,13.24,7.05,19.03,60,7.42,21.66,-2.34,"a4",17.44,"E",18.89,21.6,39.62,"B",53.59
2798,58.51,48.53,-0.99,62.4,11.77,7.14,19,58,7.52,19.3,-3.46,"a3",17.42,"J",18.89,21.57,39.7,"B",53.45
2799,40.09,48.66,-1,58.5,14.91,8.36,19.07,60,7.17,25.73,1.42,"a4",24.72,"F",18.89,21.52,39.76,"C",53.25
2800,53.69,48.76,-0.99,64.6,9.26,7.51,19.07,54,7.81,13.13,-5.76,"a1",17.09,"H",18.89,21.5,39.79,"B",53.09
2801,225.73,48.9,-0.51,62.3,27.88,4.72,19.1,55,7.45,43.13,3.23,"a5",11.76,"F",18.89,21.5,39.79,"A",53.05
2802,392.93,48.9,-0.58,61.4,20.57,4.87,19.1,55,7.05,24.2,-0.19,"a5",15.51,"I",18.89,21.5,39.79,"B",53.09
2803,24.22,49,-0.75,63.1,6.95,7.59,19.1,54,8.1,9.68,-4.88,"a2",25.48,"I",18.89,21.48,39.79,"C",53.05
2804,19.43,49,-0.75,60.8,36.7,8.01,19.1,59,8.31,55.46,2.22,"a4",21.81,"H",18.89,21.43,39.86,"B",52.94
2805,23.31,49.03,-1,59.3,8.52,7.11,19.1,60,6.67,14.11,-2.98,"a4",15.24,"F",18.86,21.39,39.68,"B",52.56
2806,275.1,48.93,-0.62,60.5,NA,NA,NA,60,6.63,35.76,0.15,"a4",16.86,"J",NA,21.37,39.4,"B",52.06
2807,39.95,48.27,-1,61.3,15.64,6.89,19.1,54,7.78,26.93,-0.78,"a5",26.66,"D",18.79,21.29,38.79,"C",50.61
2808,331.67,47.93,-0.47,62.7,20.36,6.05,19.1,55,6.25,28.02,-1.63,"a5",14.92,"E",18.79,21.28,38.65,"B",50.29
2809,22.65,47.66,-0.56,63.3,6.75,8.29,19.1,59,8.04,9.27,-1.92,"a3",25.25,"H",18.77,21.25,38.58,"C",49.87
2810,217.16,46.43,-0.62,59.5,17.37,5.8,19,61,5.92,25.13,-3.32,"a3",14.28,"D",18.77,21.2,38.4,"B",49.18
2811,198.61,45.73,-0.65,62,15.94,6.5,19,56,6.37,22.01,-2.23,"a5",14.76,"F",18.75,21.11,38.2,"B",49.03
2812,10.67,45.53,0.02,62.2,19.86,8.3,19,56,9.07,33.66,2.94,"a5",31.16,"G",18.73,21.17,38.19,"C",49.18
2813,202.02,45.33,-0.69,61.6,15.43,5.52,19,61,7.39,19.76,-2.71,"a4",23.75,"G",18.71,21.19,38.13,"C",49.2
2814,151.17,45.16,-0.64,61.9,19.18,5.34,19,57,6.73,30.7,-0.53,"a4",30.3,"F",18.71,21.11,38.05,"D",49.13
2815,85.32,44.57,-0.96,60,16.33,6.4,19,59,7.85,27.13,-2.04,"a4",26.75,"H",18.73,21.1,37.97,"C",48.7
2816,126.26,44.43,-0.8,61.4,16,6.19,18.93,56,7.29,25.46,-1.29,"a5",24.74,"H",18.77,21.13,37.94,"C",48.76
2817,69.06,44.16,-0.95,60.9,10.01,5.72,18.93,58,7.72,13.75,-3.21,"a4",24.6,"E",18.79,21.15,37.9,"C",48.65
2818,25.71,43.97,-1,60.1,NA,NA,NA,59,7.92,37.68,-0.45,"a3",20.05,"E",NA,21.19,37.9,"B",48.69
2819,57.94,43.97,-0.99,63.1,NA,NA,NA,55,7.41,34.23,-2.24,"a3",26.13,"G",NA,21.26,37.84,"C",48.76
2820,191.57,43.9,-0.58,62.2,15.35,5.3,19,58,6.15,20.5,-3.02,"a3",7.94,"G",18.9,21.33,37.79,"A",48.92
2821,94.61,43.97,-0.87,63.4,14.22,7.36,19,54,7.24,22.93,-2.83,"a3",17.16,"E",18.94,21.39,37.77,"B",49.03
2822,36.34,43.72,-0.95,60.8,10.42,8.61,19,57,7.99,17.54,2.48,"a5",18.26,"J",19,21.53,37.23,"B",48.54
2823,65.23,43.03,-0.96,61.8,16.76,6.45,19,59,7.42,28.25,-0.87,"a5",25.63,"F",19.1,21.92,36.51,"C",47.65
2824,55.39,42.83,-0.91,60.9,22.23,7.19,19,57,7.63,36.57,0.31,"a5",34.6,"H",19.1,22,36.47,"D",47.45
2825,47.77,42.59,-0.99,63.6,18.54,7.56,19,58,8.08,31.3,-2.44,"a2",36.01,"I",19.1,21.89,36.45,"D",45.73
2826,44.05,42.59,-1,63.3,13.9,7.72,19,58,8.03,23.92,-1.76,"a3",27.09,"E",19.12,21.85,36.52,"C",45.38
2827,206.61,42.73,-0.68,61,27.87,5.42,19,57,7.04,43.25,0.26,"a4",18.43,"F",19.29,21.89,36.58,"B",45.1
2828,91.58,42.86,-0.91,62.6,33.3,7.03,19,55,6.29,51,-0.04,"a4",23.8,"F",19.46,21.98,36.47,"C",44.77
2829,139.08,42.86,-0.76,62.3,25.29,5.64,19,58,6.91,40.15,-1.29,"a3",24.95,"E",19.5,21.96,36.18,"C",44.47
2830,141.94,42.79,-0.75,61.9,13.41,6.48,19,55,6.68,17.95,-2.62,"a5",21.67,"E",19.5,21.98,36.01,"C",44.59
2831,210.53,42.36,-0.51,59.5,NA,NA,NA,56,6.77,29.76,4.05,"a5",16.64,"D",NA,22.08,35.7,"B",44.72
2832,196.46,42.23,-0.71,62.5,16.33,5.87,19,56,6.48,23.33,-1.6,"a5",21.69,"F",19.56,22.23,35.57,"C",44.52
2833,101.27,42.4,-0.93,63.1,17.07,7.41,19,59,7.76,28.06,-2.17,"a3",26.53,"E",19.6,22.35,35.26,"C",44.44
2834,145.99,42.27,-0.8,59.1,28.43,6.02,19,59,7.63,44.41,-1.52,"a3",27.39,"F",19.6,22.45,35.19,"C",44.51
2835,212.09,42.2,-0.51,61.7,16.26,5.44,19,55,5.56,22.09,-1.17,"a5",7.52,"E",19.6,22.56,35.1,"A",44.89
2836,161.94,42.13,-0.66,61.1,15.83,6.57,19,57,6.94,23.77,-1.76,"a5",16.36,"D",19.6,22.6,35.09,"B",45.3
2837,60.31,42,-0.92,62.3,10.36,6.45,19,56,7.63,15.77,-2.4,"a5",24.74,"D",19.59,22.63,35.09,"C",45.5
